jrk_template	Phylum	Class	Order	Family	GENUS	Secondary_lifestyle	Genus	
jrk11130	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Dactylidispora		Zymoseptoria	litter_saprotroph
jrk11131	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Echinusitheca		Ascobolus	dung_saprotroph
jrk11132	Ascomycota	Sordariomycetes	Coronophorales	Ceratostomataceae	Pseudomicrothecium		Saitozyma	0
jrk11136	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Myrtonectria	wood_saprotroph	Setophoma	unsepcified_saprotroph
	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Myrtoporthe	wood_saprotroph	Phomopsis	foliar_endophyte
	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales family incertae sedis	Kamalia		Mortierella	root-associated
jrk11137	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Flavignomonia	wood_saprotroph	#N/A	#N/A
jrk11138	Ascomycota	Sordariomycetes	Diaporthales	Melanconiellaceae	Septomelanconiella		Pseudoophiobolus	wood_saprotroph
jrk11139	Ascomycota	Sordariomycetes	Diaporthales	Melanconiellaceae	Sheathospora	wood_saprotroph	#N/A	#N/A
jrk11141	Ascomycota	Sordariomycetes	Diaporthales	Phaeoappendicosporaceae	Neophaeoappendicospora		Dioszegia	0
jrk11142	Ascomycota	Sordariomycetes	Diaporthales	Pseudomelanconidaceae	Neopseudomelanconis		Hannaella	animal_decomposer
jrk11143	Ascomycota	Sordariomycetes	Diaporthomycetidae order incertae sedis	Diaporthomycetidae family incertae sedis	Aquimonospora		Pyrenophora	wood_saprotroph
jrk11144	Ascomycota	Sordariomycetes	Diaporthomycetidae order incertae sedis	Diaporthomycetidae family incertae sedis	Proliferophorum		#N/A	#N/A
jrk11145	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Brunneochlamydosporium		Solicoccozyma	epiphyte
jrk11146	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Brunneomyces		#N/A	#N/A
jrk11147	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Chlamydosporiella		Entyloma	0
jrk11148	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Furcasterigmium		Bipolaris	litter_saprotroph
jrk11149	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Fuscohypha		#N/A	#N/A
jrk11150	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Musidium	root-associated	#N/A	#N/A
jrk11151	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Nigrocephalum		#N/A	#N/A
jrk11152	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paragibellulopsis		Sistotremastrum	0
jrk11153	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Paramusicillium		Tetraploa	wood_saprotroph
jrk11154	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Phialoparvum		Clonostachys	plant_pathogen
jrk11155	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Sayamraella		Ceratobasidium	litter_saprotroph
jrk11156	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Summerbellia		Cladosporium	plant_pathogen
jrk11157	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Theobromium		#N/A	#N/A
jrk11158	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Chrysonectria		Nigrospora	0
	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Pilonectria		Tricellula	0
jrk11159	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Helicocollum		Neodevriesia	litter_saprotroph
jrk11160	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Nigelia		Karstenia	0
jrk11161	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Romanoa		Colletotrichum	litter_saprotroph
	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Neobaryopsis	fungal_decomposer	Colletotrichum	litter_saprotroph
jrk11162	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Kiflimonium		Limonomyces	wood_saprotroph
jrk11163	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Stephanoma	fungal_decomposer	#N/A	#N/A
jrk11165	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Murinectria		Rhizophlyctis	algal_parasite
jrk11166	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Neoeucasphaeria		#N/A	#N/A
jrk11167	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Parasarocladium		Kurtzmanomyces	0
jrk11168	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Hyalinostachys		Dissoconium	plant_pathogen
jrk11169	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Bifusisporella	foliar_endophyte	#N/A	#N/A
jrk11170	Ascomycota	Sordariomycetes	Meliolales	Meliolaceae	Setameliola	epiphyte	Fusarium	litter_saprotroph
jrk11171	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Amphitrite		Cistella	litter_saprotroph
jrk11172	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Aniptosporopsis		Periconia	foliar_endophyte
jrk11173	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Lautisporopsis		Plagiostoma	0
jrk11174	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Paraaniptodera		Ramularia	0
jrk11175	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Fairmania		#N/A	#N/A
jrk11176	Ascomycota	Sordariomycetes	Microascales	Triadelphiaceae	Synnematotriadelphia		Ophiognomonia	0
jrk11179	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Afroraffaelea	arthropod-associated	#N/A	#N/A
	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Neomonodictys		Albifimbria	0
jrk11180	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Allobotryotrichum		#N/A	#N/A
jrk11181	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Episternus		Cyphellophora	animal_parasite
jrk11182	Ascomycota	Sordariomycetes	Sordariomycetes order incertae sedis	Sordariomycetes family incertae sedis	Guarroa		Lectera	0
	Ascomycota	Sordariomycetes	Sordariomycetes order incertae sedis	Sordariomycetes family incertae sedis	Phaeobotrys		Udeniomyces	epiphyte
jrk11183	Ascomycota	Sordariomycetes	Torpedosporales	Juncigenaceae	Elbamycella	litter_saprotroph	#N/A	#N/A
jrk11184	Ascomycota	Sordariomycetes	Xenospadicoidales	Xenospadicoidaceae	Neospadicoides	litter_saprotroph	Neosetophoma	foliar_endophyte
	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Allodiatrype		Thelebolus	foliar_endophyte
jrk11186	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Halocryptovalsa		Bipolaris	litter_saprotroph
jrk11187	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Neoeutypella		Schizothecium	0
jrk11188	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Natonodosa		Neosetophoma	foliar_endophyte
	Ascomycota	Sordariomycetes	Xylariales	Xylariales family incertae sedis	Xenoanthostomella		Pseudopithomyces	litter_saprotroph
jrk11189	Ascomycota	Sordariomycetes	Xylariomycetidae order incertae sedis	Cainiaceae	Alishanica		Pyrenophora	wood_saprotroph
jrk11190	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Buerenia		#N/A	#N/A
jrk11192	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lignomphalia		#N/A	#N/A
jrk11193	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Vanromburghia		#N/A	#N/A
jrk11194	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Limacellopsis		Symmetrospora	litter_saprotroph
jrk11195	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Zhuliangomyces		Myrmecridium	0
jrk11196	Basidiomycota	Agaricomycetes	Agaricales	Callistosporiaceae	Anupama		#N/A	#N/A
jrk11197	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae	Rigidotubus		Diaporthe	litter_saprotroph
jrk11198	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Sinohygrocybe	soil_saprotroph	Exophiala	litter_saprotroph
	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Paragymnopus	litter_saprotroph	Helicogloea	0
jrk11199	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Pusillomyces	litter_saprotroph	Knufia	rock-inhabiting
	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Chrysomycena		#N/A	#N/A
jrk11191	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Leucoinocybe		#N/A	#N/A
	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae	Pulverulina		Scytalidium	litter_saprotroph
jrk11200	Basidiomycota	Agaricomycetes	Agaricales	Tubariaceae	Pleuromyces		Stachybotrys	litter_saprotroph
	Basidiomycota	Agaricomycetes	Agaricales 	Callistosporiaceae	Xerophorus	soil_saprotroph	#N/A	#N/A
jrk11201	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Gelacantha		Monographella	0
jrk11202	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Grammatus		Sistotrema	0
jrk11203	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Hyalodon		#N/A	#N/A
jrk11204	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Hydrophana		Lachnum	wood_saprotroph
jrk11205	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Mycostilla		Exophiala	litter_saprotroph
jrk11206	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Myxariellum		Emericellopsis	0
jrk11207	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Ofella		#N/A	#N/A
jrk11208	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Protoacia		#N/A	#N/A
jrk11209	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales family incertae sedis	Stypellopsis		Paramycosphaerella	0
jrk11210	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Indoporus		#N/A	#N/A
jrk11211	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Ionosporus		Inocybe	0
	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Longistriata		Didymella	litter_saprotroph
jrk11212	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Spongispora		#N/A	#N/A
	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Neoacladium		Trichoderma	foliar_endophyte
	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Bergerella	fungal_decomposer	Paraphaeosphaeria	0
jrk11213	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laeticorticium		Stagonospora	0
	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hydnoporia		Orbilia	animal_parasite
jrk11214	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Grandinia		#N/A	#N/A
jrk11215	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Ranadivia		#N/A	#N/A
jrk11216	Basidiomycota	Agaricomycetes	Polyporales	Incrustoporiaceae	Gloeoporellus		Curvularia	litter_saprotroph
jrk11217	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Resiniporus		Peniophora	plant_pathogen
jrk11218	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Kusaghiporia		Neovaginatispora	0
jrk11220	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hermanssonia		Neosetophoma	foliar_endophyte
jrk11221	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Hydnophanerochaete		#N/A	#N/A
jrk11222	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Pappia		Diaporthe	litter_saprotroph
jrk11223	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Stereophlebia		Uwebraunia	0
jrk11224	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Crepatura		Sclerostagonospora	plant_pathogen
jrk11225	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Efibulella		#N/A	#N/A
jrk11226	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Odontoefibula		#N/A	#N/A
jrk11227	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Cinereomycetella		Mortierella	root-associated
jrk11228	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Dextrinoporus		#N/A	#N/A
jrk11229	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Endopandanicola	foliar_endophyte	Keissleriella	0
jrk11230	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Murinicarpus		Phialocephala	root_endophyte
jrk11231	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Pilatotrama		Phyllozyma	litter_saprotroph
jrk11232	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Szczepkamyces		Lophiostoma	litter_saprotroph
jrk11233	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Amaropostia		Cyphellophora	animal_parasite
jrk11234	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Calcipostia		#N/A	#N/A
jrk11235	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Cyanosporus		Exophiala	litter_saprotroph
jrk11236	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Cystidiopostia		Fusidium	0
jrk11237	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Fuscopostia		Neosetophoma	foliar_endophyte
jrk11238	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Elaphroporia		Ceratobasidium	litter_saprotroph
	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Trianguloporus		Papiliotrema	fungal_decomposer
jrk11239	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Trullella		#N/A	#N/A
	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Parapterulicium		Periconia	foliar_endophyte
jrk11241	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Confertextum		Paradevriesia	0
jrk11242	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Gloeosoma		#N/A	#N/A
jrk11243	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Matula		Sampaiozyma	0
jrk11244	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Agaricostilbum		Vishniacozyma	0
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Boekhoutia		Tricellula	0
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Jianyuniaceae	Pseudosterigmatospora		#N/A	#N/A
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Jianyuniaceae	Sterigmatospora		Phaeosphaeria	0
jrk11245	Basidiomycota	Atractiellomycetes	Atractiellales	Phleogenaceae	Saccosoma		Penicillium	foliar_endophyte
jrk11246	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Halobasidium		Curvularia	litter_saprotroph
	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiales family incertae sedis	Begerowomyces		Cercospora	0
	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiales family incertae sedis	Robertozyma		#N/A	#N/A
	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes order incertae sedis	Cystobasidiomycetes family incertae sedis	Lichenozyma	fungal_decomposer	Phaeosphaeria	0
jrk11247	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes order incertae sedis	Cystobasidiomycetes family incertae sedis	Queiroziella		Panaeolus	0
	Basidiomycota	Cystobasidiomycetes	Spiculogloeales	Spiculogloeales family incertae sedis	Meniscomyces	soil_saprotroph	Ophiosphaerella	litter_saprotroph
jrk11249	Basidiomycota	Microbotryomycetes	Heitmaniales	Heitmaniaceae	Heitmania		#N/A	#N/A
jrk11248	Basidiomycota	Microbotryomycetes	Heterogastridiales	Heterogastridiaceae	Krieglsteinera	fungal_decomposer	Ascobolus	dung_saprotroph
	Basidiomycota	Microbotryomycetes	Rosettozymales	Rosettozymaceae	Rosettozyma		#N/A	#N/A
jrk11250	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Cerradoa		#N/A	#N/A
jrk11251	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Vustinia		Leptospora	0
	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia	epiphyte	Bipolaris	litter_saprotroph
jrk11252	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Pascua		Cistella	litter_saprotroph
jrk11253	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Prillingera	epiphyte	Stagonospora	0
jrk11254	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Mycosarcoma	epiphyte	#N/A	#N/A
	Chytridiomycota	Chytridiomycetes	Chytridiomycota order incertae sedis	Quaeritorhizaceae	Quaeritorhiza		Neosetophoma	foliar_endophyte
jrk11255	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Sieverdingia	root-associated	Ceratobasidium	litter_saprotroph
jrk11256	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliglomus	root-associated	#N/A	#N/A
jrk11257	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia	root-associated	#N/A	#N/A
jrk11258	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microkamienskia	root-associated	Phaeosphaeria	0
jrk11259	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	root-associated	Cladosporium	plant_pathogen
jrk11260	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Orientoglomus	root-associated	#N/A	#N/A
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Agriosomyces	litter_saprotroph	#N/A	#N/A
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Aklioshbomyces	litter_saprotroph	#N/A	#N/A
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Capellomyces	litter_saprotroph	Karstenia	0
jrk11261	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Feramyces	litter_saprotroph	Diaporthe	litter_saprotroph
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Ghazallomyces	litter_saprotroph	Fusarium	litter_saprotroph
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Joblinomyces	litter_saprotroph	#N/A	#N/A
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Khoyollomyces	litter_saprotroph	Lectera	0
jrk11262	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Liebetanzomyces	litter_saprotroph	#N/A	#N/A
jrk11263	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Pecoramyces	litter_saprotroph	#N/A	#N/A
	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	Neocallimastigaceae	Tahromyces	litter_saprotroph	#N/A	#N/A
jrk11264	Rozellomycota	Microsporidea	Glugeida	Spragueidae	Pseudokabatana		#N/A	#N/A
jrk11265	Rozellomycota	Microsporidea	Nosematida	Nosematida family incertae sedis	Alternosema		#N/A	#N/A
jrk11266	Rozellomycota	Microsporidea	Nosematida	Nosematida family incertae sedis	Percutemincola		#N/A	#N/A
	Rozellomycota	Rozellomycota class incertae sedis	Rozellomycota order incertae sedis	Rozellomycota family incertae sedis	Morellospora		#N/A	#N/A
jrk11267	Rozellomycota	Rudimicrosporea	Metchnikovellida	Metchnikovellidae	Caulleryetta		#N/A	#N/A
jrk11268	Zoopagomycota	Zoopagomycota class incertae sedis	Zoopagomycota order incertae sedis	Zoopagomycota family incertae sedis	Aenigmatomyces	fungal_decomposer	Neosetophoma	foliar_endophyte
	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Cylindroaseptospora		#N/A	#N/A
	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Amphosoma	pollen_saprotroph	Neosetophoma	foliar_endophyte
	Ascomycota	Sordariomycetes	Diaporthales	Stilbosporaceae	Prosthecium		#N/A	#N/A
	Ascomycota	Sordariomycetes	Glomerellales	Reticulascaceae	Chaetopsis		Ophiosphaerella	litter_saprotroph
jrk08793	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Tumenectria		Colletotrichum	litter_saprotroph
	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Brachychaeta		Septoriella	0
	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chrysanthotrichum	dung_saprotroph	Diaporthe	litter_saprotroph
jrk08805	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Stolonocarpus		Chaetosphaeria	wood_saprotroph
	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Mastigobasidium	fungal_decomposer	Populomyces	#N/A
jrk09877	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Remleria		#N/A	#N/A
	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Capturomyces		Exophiala	litter_saprotroph
	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Variabilispora		#N/A	#N/A
	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Vexillomyces		#N/A	#N/A
jrk05348	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Muscodor	wood_saprotroph	#N/A	#N/A
	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Bryoperdon	bryophilous	#N/A	#N/A
	Basidiomycota	Agaricomycetes	Agaricales	Pterulaceae	Phaeopterula		Dothiora	0
	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Asero‘		Didymella	litter_saprotroph
	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Ceraceohydnum		Cyphellophora	animal_parasite
	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Ceraceomerulius		Sakaguchia	0
	Basidiomycota	Microbotryomycetes	Camptobasidiales	Camptobasidiaceae	Cryolevonia		#N/A	#N/A
	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Neopuccinia		Chaetomium	foliar_endophyte
	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Quasipucciniastrum		Conlarium	0
	Basidiomycota	Pucciniomycetes	Pucciniales	Raveneliaceae	Crossopsorella		Tetraploa	wood_saprotroph
	Ascomycota	Dothideomycetes	Pleosporales	Longiostiolaceae	Shearia	plant_pathogen	Bipolaris	litter_saprotroph
	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Neocoleroa	wood_saprotroph	Phanerochaete	0
	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Sympodiella		Exophiala	litter_saprotroph
	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ahmadea		Exophiala	litter_saprotroph
	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Babosia		Strelitziana	0
	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Tylocliostomum		#N/A	#N/A
	Ascomycota	Pezizomycetes	Pezizales	Geomoriaceae	Geomorium		#N/A	#N/A
	Ascomycota	Sordariomycetes	Sordariomycetes order incertae sedis	Junewangiaceae	Jennwenomyces		#N/A	#N/A
	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Fasciodontia		Itersonilia	0
	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Capillidium	animal_decomposer	Gaeumannomyces	0
	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Microconidiobolus	animal_decomposer	Curvularia	litter_saprotroph
