,Sample0696,Sample0697,Sample0636,Sample0682,Sample0653,Sample0698,Sample0660,Sample0621,Sample0614,Sample0637,Sample0673,Sample0670,Sample0647,Sample0709,Sample0623,Sample0630,Sample0632,Sample0640,Sample0622,Sample0701,Sample0678,Sample0671,Sample0612,Sample0676,Sample0710,Sample0690,Sample0654,Sample0685,Sample0659,Sample0668,Sample0619,Sample0658,Sample0674,Sample0650,Sample0613,Sample0606,Sample0692,Sample0655,Sample0663,Sample0611,Sample0620,Sample0687,Sample0681,Sample0652,Sample0677,Sample0608,Sample0641,Sample0683,Sample0669,Sample0665,Sample0695,Sample0645,Sample0643,Sample0672,Sample0661,Sample0649,Sample0615,Sample0680,Sample0642,Sample0628,Sample0684,Sample0679,Sample0639,Sample0666,Sample0616,Sample0629,Sample0638,Sample0626,Sample0617,Sample0657,Sample0633,Sample0686,Sample0607,Sample0694,Sample0693,Sample0689,Sample0635,Sample0702,Sample0675,Sample0625,Sample0627,Sample0648,Sample0656,Sample0605,Sample0644,Sample0691,Sample0624,Sample0631,Sample0651,Sample0667,Sample0610,Sample0634,Sample0664,Sample0688,Sample0699,Sample0618,Sample0609,Sample0662,Sample0646,Sample0711,Sample0036,Sample0087,Sample0107,Sample0038,Sample0075,Sample0122,Sample0123,Sample0027,Sample0023,Sample0083,Sample0014,Sample0100,Sample0052,Sample0025,Sample0050,Sample0056,Sample0120,Sample0012,Sample0046,Sample0070,Sample0018,Sample0016,Sample0022,Sample0042,Sample0063,Sample0049,Sample0026,Sample0105,Sample0121,Sample0007,Sample0003,Sample0116,Sample0091,Sample0028,Sample0047,Sample0045,Sample0034,Sample0006,Sample0033,Sample0040,Sample0086,Sample0111,Sample0060,Sample0094,Sample0015,Sample0062,Sample0113,Sample0017,Sample0053,Sample0117,Sample0024,Sample0035,Sample0059,Sample0011,Sample0057,Sample0103,Sample0097,Sample0005,Sample0069,Sample0037,Sample0118,Sample0115,Sample0073,Sample0044,Sample0019,Sample0066,Sample0088,Sample0092,Sample0030,Sample0099,Sample0089,Sample0108,Sample0068,Sample0020,Sample0067,Sample0032,Sample0114,Sample0054,Sample0098,Sample0071,Sample0090,Sample0021,Sample0008,Sample0102,Sample0002,Sample0001,Sample0048,Sample0013,Sample0101,Sample0093,Sample0065,Sample0104,Sample0106,Sample0055,Sample0010,Sample0041,Sample0085,Sample0031,Sample0061,Sample0119,Sample0072,Sample0058,Sample0064,Sample0004,Sample0084,Sample0074,Sample0043,Sample0051
OTU_2407,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,5,2,0,1,0,109,2,0,1,1,0,0,0,7,0,2,0,0,26,0,0,43,1,0,1,0,0,0,0,3,0,0,90,0,0,0,2,0,1,0,3,0,0,1,0,1,0,1,0,0,0,2,5,4,1,6,14,6,4,0,0,14,0,3,0,53,0,2,0,2,0,0,0,0,0,0,0
OTU_133,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50,1,19,15,2,5,0,0,35,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_95,3,0,2,0,0,0,132,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,132,0,0,0,0,0,0,26,0,1,142,0,0,0,420,0,0,0,15,0,0,140,0,0,0,0,0,13,0,0,0,0,0,102,0,0,5,0,18,0,0,18,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,832,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,0,10,0,0,0,0,0,0,0,20,0,5,0,0,0,0,1,0,9,0,0,0,9,0,14,31,0,0,3,0,0,4,1,0,0,15,0,24,0,0,0,2,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,15,0,1,0,0,3,0,2,0,0,9,19,0,3,2,0,0,18,7,0,0,0,0,1,0,0,0,0,0,0
OTU_65,22,0,0,0,0,0,4,0,9,0,1,10,0,0,0,19,0,0,0,0,0,0,19,0,0,0,35,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,28,0,0,0,12,1,0,0,1,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,31,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1348,0,0,0,0,0,12,1,0,0,3,0,102,1,0,0,6,0,0,0,1,0,0,0,0,9,0,0,56,1,0,0,4,0,0,0,8,0,0,10,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,4,18,5,9,16,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_4096,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,69,0,14,32,24,77,0,0,0,0,0,0,436,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,61,0,0,0,0,3,0,12,0,0,0,25,0,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,5,0,0,0,0,0,10,3,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,14,5,7,0,0,0,0,6,2,3,0,0,0,0,1,0,0,0,0,0,0
OTU_15,69,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,8,0,0,18,0,48,0,10,0,143,1,44,0,11,248,0,0,6,0,0,20,0,0,8,4,0,35,0,50,0,0,0,4,4,0,0,8,0,0,0,0,8,0,0,0,0,0,29,0,0,12,0,0,9,0,0,0,1,0,16,43,2,0,0,0,0,30,0,0,0,180,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,5,2,0,0,5,4,10,0,0,0,0,0,0,0,0,0,2,0,1,1,0,7,0,0,1,15,117,35,0,4,0,397,9,0,0,3,0,0,4,16,0,0,0,0,61,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,9,0,1,0,9,12,27,10,20,8,48,34,0,1,51,0,0,33,22,1,0,0,0,0,0,0,0,0,0,0
OTU_45,82,101,3,2,0,0,38,0,0,0,15,12,0,0,0,12,0,0,0,56,0,0,67,0,0,0,0,0,0,25,35,1,11,0,2,0,14,0,0,0,0,0,33,152,0,0,7,0,2,7,0,4,0,7,0,175,0,0,0,2,31,0,0,0,0,0,0,0,153,52,0,0,0,4,14,131,0,0,0,55,0,0,0,0,19,0,0,0,0,0,0,0,0,8,0,0,29,0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,12,0,7,0,12,6,0,15,0,0,10,0,0,3,8,0,7,0,8,31,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,3,1,3,0,12,3,20,0,0,28,0,3,29,8,0,0,0,0,0,0,0,0,0,0,0
OTU_48,0,0,0,0,8,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,7,15,2,2,0,1,0,0,1,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,10,0,0,0,0,0,0,0,3,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,6,0,0,0,0,0,25,41,0,0,1,0,0,0,0,0,14,0,0,104,7,0,1,7,0,38,0,0,0,7,0,19,0,9,0,3,0,0,22,0,1,0,4,0,0,0,1,0,0,1,2,0,0,0,0,1,10,0,4,0,1,0,0,1,0,0,0,6,0,0,0,19,3,20,10,16,65,21,10,0,0,25,0,28,0,5,0,0,0,0,3,9,0,0,0,0,0
OTU_3259,0,0,1,0,14,0,38,0,0,0,41,268,56,1,0,0,0,0,0,1,0,125,18,5,1068,0,0,0,0,0,0,0,0,0,10,0,0,169,0,0,8,85,0,0,0,0,0,10,0,13,0,1,0,0,0,11,0,0,0,6,0,0,385,0,0,0,10,0,13,177,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,26,0,0,0,0,0,53,0,34,0,0,88,0,21,0,0,27,3,0,0,5,14,53,0,0,0,8,0,1,0,0,0,5,0,0,1,0,0,12,13,6,100,14,7,31,27,11,1250,56,0,7,24,0,0,14,45,0,23,0,0,170,0,1,937,5,0,39,9,31,0,0,53,3,0,2074,0,0,5,31,0,12,4,51,0,0,4,0,2,0,42,0,14,0,60,26,88,32,32,114,151,54,0,2,108,0,36,0,48,0,56,0,15,24,0,0,1,0,0,0
OTU_176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_59,0,0,0,32,226,655,60,0,12,0,2,29,2156,43,1543,0,39,0,56,103,13,40,35,120,0,17,0,0,109,75,46,8730,863,125,14,193,1258,2791,1186,3,82,78,5,575,0,18,1,0,14,5,7,70,5,0,5,1,43,0,146,256,112,61,122,156,76,9,0,3,21,0,23,35,86,4,0,43,0,94,0,54,14,9,0,13,0,0,0,92,0,0,0,5,0,589,0,5,0,0,0,0,17,34,4,131,53,4,52,0,0,3,12,3,0,0,0,0,70,0,0,25,0,0,6,0,21,0,198,0,30,0,0,217,5,6,0,0,0,0,133,20,3,3,25,2,0,0,0,0,0,3,0,185,0,21,0,0,0,1,60,0,8,14,24,143,0,0,62,0,39,0,6,0,561,0,15,8,11,0,6,0,0,8,0,0,23,9,3,46,44,7,0,21,27,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0
OTU_4607,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,97,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,12,0,5,8,2,0,0,1,16,0,6,0,1,0,0,0,0,7,0,0,0,0,0,0
OTU_6277,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_104,0,0,0,0,0,0,0,69,0,0,6,15,0,0,63,24,0,0,0,0,0,0,0,0,96,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_89,0,0,0,0,0,0,0,0,0,0,2,0,28,0,3,12,0,0,0,0,0,0,10,0,151,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,1,2,0,0,14,0,0,0,0,31,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,2,0,3,0,26,0,1,0,0,0,1,0,0,0,2,6,0,0,0,4,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,31,13,10,5,3,22,0,0,45,0,49,1,12,0,0,0,0,6,0,0,0,0,0,0
OTU_223,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,123,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,134,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,6,0,0,0,0,0,3,10,0,0,0,22,0,0,0,0,0,0,0,0,7,5,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,1,0,2,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_4383,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_55,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,13,0,0,0,16,0,24,0,33,0,4,0,5,0,0,0,0,16,6,12,0,0,13,0,0,6,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,7,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,252,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_35,0,0,0,0,0,579,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,381,0,0,0,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,134,23,5,20,0,13,3,14,0,0,0,0,1,1,67,100,0,36,0,0,0,0,0,23,25,4,25,11,95,0,18,0,133,11,0,0,12,70,0,6,3,0,67,0,0,27,0,0,0,44,0,1,0,29,59,0,24,60,41,0,0,67,1,1,9,10,0,10,154,0,54,0,11,0,7,78,0,0,0,6,1,29,75,1,60,35,0,0,95,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0
OTU_54,1060,1,0,26,0,0,18,8,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,32,165,0,0,0,0,3,8,29,0,0,0,5,0,0,0,1,0,0,0,0,34,0,0,44,15,2,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,18,0,16,0,0,0,4,1,0,0,0,0,0,0,16,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,6,10,0,18,0,0,0,0,0,13,0,0,0,1,0,0,3,0,0,26,0,1,19,0,0,27,1,0,0,7,2,0,30,3,2,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,4,12,1,0,5,9,31,0,0,63,0,30,0,13,0,0,1,0,0,0,0,1,0,0,0
OTU_401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_164,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,8,0,0,0,0,0,0,0,0,61,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_120,206,0,0,0,0,0,0,352,1,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,25,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,18,11,26,0,0,6,0,86,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,4,1,0,0,0,0,16,1,9,4,11,5,0,0,7,0,5,3,6,0,0,0,0,1,0,0,0,0,0,0
OTU_510,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,53,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,0,0,0,3,0,8,0,1,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
