jrk_template	Phylum	Class	Order	Family	GENUS	Secondary_lifestyle	Genus	
jrk09560	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Bovistella			
jrk01344	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Calvatia			
jrk01345	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Calvatiopsis			
jrk01660	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chamaemyces			
jrk01698	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chlamydopus			
jrk01706	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chlorolepiota			
jrk01707	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chlorophyllum			
jrk01815	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Clarkeinda			
jrk01849	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Clavogaster			
jrk02013	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coniolepiota			
jrk02044	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	litter_saprotroph		
jrk02150	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cribrospora			
jrk02170	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Crucispora			
jrk02199	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cryptolepiota			
jrk02345	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota			
jrk02570	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Dictyocephalos			
jrk02704	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Disciseda			
jrk02826	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma			
jrk02920	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Endolepiotula			
jrk09527	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Endoptychum			
jrk03023	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Eriocybe			
jrk03336	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Gasterellopsis			
jrk09587	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Gigasperma			
jrk03491	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Glyptoderma			
jrk03617	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Gyrophragmium			
jrk09561	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Handkea			
jrk03727	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Heinemannomyces			
jrk03865	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Hiatulopsis			
jrk03895	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Holocotylon			
jrk04003	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Hymenagaricus			
jrk04218	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Janauaria			
jrk04222	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Japonogaster			
jrk09562	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Langermannia			
jrk04584	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota			
jrk04642	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus			
jrk04647	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus			
jrk09528	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Longula			
jrk04830	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lycoperdon			
jrk04831	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lycoperdopsis			
jrk04861	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Macrolepiota			
jrk05032	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Melanophyllum			
jrk05118	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Metrodia			
jrk05168	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Micropsalliota			
jrk05279	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Montagnea			
jrk05358	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Mycenastrum			
jrk05706	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Neosecotium			
jrk09529	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Notholepiota			
jrk06038	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Panaeolopsis			
jrk06399	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Phaeolepiota			
jrk06473	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Phellorinia			
jrk06573	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Phyllogaster			
jrk06800	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Podaxis			
jrk07015	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Pseudoauricularia			
jrk07113	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Pseudolepiota			
jrk07399	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Queletia			
jrk07720	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Rugosospora			
jrk07844	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Schinzinia			
jrk07856	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Schizostoma			
jrk08007	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Sericeomyces			
jrk08068	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Singerina			
jrk08128	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Smithiogaster			
jrk08129	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Smithiomyces			
jrk08716	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Termiticola	arthropod-associated		
jrk09111	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma			
jrk09252	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Vascellum			
jrk09530	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Volvolepiota			
jrk09393	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Xanthagaricus			
jrk09464	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Xerocoprinus			
jrk00016	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Acanthocorticium			
jrk00074	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Acinophora			
jrk00197	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Aleurocystis			
jrk00306	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Amogaster			
jrk00310	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Amparoina			
jrk00352	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Amylolepiota			
jrk00485	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Aphyllotus			
jrk09573	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Armillariella	plant_pathogen		
jrk00619	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Arthromyces			
jrk00625	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Arthrosporella			
jrk00700	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Asproinocybe			
jrk00701	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Aspropaxillus			
jrk00769	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Atractosporocybe			
jrk00824	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Austroclitocybe			
jrk00831	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Austroomphaliaster			
jrk00876	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Baeospora			
jrk01298	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Calathella			
jrk01316	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Callistodermatium			
jrk01354	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Calyptella	wood_saprotroph		
jrk09574	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Camarophyllus			
jrk01408	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cantharellula	bryophilous		
jrk01502	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Caulorhiza			
jrk01513	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cellypha			
jrk01527	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cephaloscypha			
jrk01562	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cercopemyces			
jrk01850	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Clavomphalia			
jrk01871	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Clitocybe			
jrk01904	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Coccobotrys			
jrk01968	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Collybia	fungal_decomposer		
jrk01993	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Conchomyces			
jrk09575	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cotobrusia			
jrk02313	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cymatella			
jrk02314	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cymatellopsis			
jrk02317	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cynema			
jrk02321	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cyphellocalathus			
jrk02340	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Cystodermella			
jrk02423	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Deigloria			
jrk02428	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Delicatula			
jrk02448	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Dendrocollybia	fungal_decomposer		
jrk02467	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Dendrothele			
jrk09576	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Dictyolus	moss_parasite		
jrk09577	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Dictyopanus			
jrk02720	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Disporotrichum			
jrk03145	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Fayodia			
jrk03178	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Filoboletus			
jrk03184	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Fissolimbus			
jrk03188	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Fistulina	wood_saprotroph		
extra taxons new Karl Henrik and Jenni	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Flavophlebia			
jrk03220	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Floccularia			
jrk03329	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Gamundia			
jrk03392	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Giacomia			
jrk03412	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Glabrocyphella	dung_saprotroph		
jrk03531	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Gramincola			
jrk03807	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Henningsomyces			
jrk03880	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Hispidocalyptella			
jrk04000	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Hygrophorocybe			
jrk04133	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Inflatostereum			
jrk04134	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Infundibulicybe			
jrk09578	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Kinia			
jrk04431	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lactocollybia			
jrk04454	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lampteromyces			
jrk04521	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lecanocybe			
jrk04585	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lepista			
jrk04586	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Lepistella			
jrk04643	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Leucocalocybe			
