OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_813	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_814	Fungi_1		Fungi_1	Fungi_1																								
OTU_815	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Paraphaeosphaeria_1	Paraphaeosphaeria_1	Paraphaeosphaeria_1	Paraphaeosphaeria_1				
OTU_816	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Capnodiales_1												
OTU_817	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_818	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Valsaceae_1	Valsaceae_1	Valsaceae_1	Valsaceae_1	Cytospora_1		Cytospora_1	Cytospora_1				
OTU_819	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1		Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_820	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Sphaerulina_1		Sphaerulina_1	Sphaerulina_1	Sphaerulina neoaceris 			Sphaerulina neoaceris 
OTU_821	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariales_1	Sordariales_1	Sordariales_1	Sordariales_1			Podosporaceae_1	Podosporaceae_1								
OTU_822	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Thelephorales_1	Thelephorales_1	Thelephorales_1	Thelephorales_1	Thelephoraceae_1	Thelephoraceae_1	Thelephoraceae_1	Thelephoraceae_1	Tomentella_1	Tomentella_1	Tomentella_1	Tomentella_1				
OTU_823	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1								
OTU_824	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Xylariales_1	Xylariales_1	Xylariales_1	Xylariales_1	Hypoxylaceae_1	Hypoxylaceae_1		Hypoxylaceae_1	Daldinia_1	Daldinia_1		Daldinia_1	Daldinia korfii 			Daldinia korfii 
OTU_825	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_826	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Dioszegia_1	Dioszegia_1	Dioszegia_1	Dioszegia_1	Dioszegia cryoxerica 			Dioszegia cryoxerica 
OTU_827	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1																
OTU_828	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1				
OTU_829	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Massarinaceae_1		Massarinaceae_1	Massarinaceae_1	Stagonospora_1		Stagonospora_1	Stagonospora_1	Stagonospora foliicola 			Stagonospora foliicola 
OTU_830	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1								
OTU_831	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1								
OTU_832	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1		Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_833	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1												
OTU_834	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Chytridiomycota_1	Chytridiomycota_1	Chytridiomycota_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidomycetes_1	Rhizophlyctidomycetes_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidales_1	Rhizophlyctidales_1	Rhizophlyctidales_1												
OTU_835	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_836	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeria_1		Phaeosphaeria_1	Phaeosphaeria_1	Phaeosphaeria fuckelii 			Phaeosphaeria fuckelii 
OTU_837	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Cantharellales_1	Cantharellales_1	Cantharellales_1	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidiaceae_1	Ceratobasidiaceae_1	Ceratobasidiaceae_1		Ceratobasidium_1		Ceratobasidium_1				
OTU_838	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Polyporales_1	Polyporales_1	Polyporales_1	Polyporales_1	Phanerochaetaceae_1		Phanerochaetaceae_1	Phanerochaetaceae_1	Hyphodermella_1		Hyphodermella_1	Hyphodermella_1	Hyphodermella rosae 			Hyphodermella rosae 
OTU_839	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Hannaella_1	Hannaella_1	Hannaella_1	Hannaella_1	Hannaella oryzae 			Hannaella oryzae 
OTU_840	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_841	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_842	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_843	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Gnomoniaceae_1	Gnomoniaceae_1	Gnomoniaceae_1	Gnomoniaceae_1	Ophiognomonia_1	Ophiognomonia_1	Ophiognomonia_1	Ophiognomonia_1	Ophiognomonia gei-montani 			Ophiognomonia gei-montani 
OTU_844	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Polyporales_1	Polyporales_1	Polyporales_1	Polyporales_1	Polyporaceae_1	Polyporaceae_1	Polyporaceae_1	Polyporaceae_1	Lopharia_1		Lopharia_1	Lopharia_1				
OTU_845	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Chaetosphaeriales_1	Chaetosphaeriales_1	Chaetosphaeriales_1	Chaetosphaeriales_1	Chaetosphaeriaceae_1	Chaetosphaeriaceae_1	Chaetosphaeriaceae_1	Chaetosphaeriaceae_1		Chaetosphaeria_1		Chaetosphaeria_1				
OTU_846	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Exobasidiomycetes_1																
OTU_847	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_848	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1																
OTU_849	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Exobasidiomycetes_1	Tilletiales_1	Tilletiales_1	Tilletiales_1	Tilletiales_1	Tilletiaceae_1	Tilletiaceae_1	Tilletiaceae_1	Tilletiaceae_1	Tilletia_1	Tilletia_1	Tilletia_1	Tilletia_1				
OTU_850	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1												
OTU_851	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariales_1	Sordariales_1	Sordariales_1	Sordariales_1	Chaetomiaceae_1	Chaetomiaceae_1	Chaetomiaceae_1	Chaetomiaceae_1	Humicola_1		Humicola_1	Humicola_1				
OTU_852	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymosphaeriaceae_1		Didymosphaeriaceae_1	Didymosphaeriaceae_1	Pseudopithomyces_1		Pseudopithomyces_1	Pseudopithomyces_1	Pseudopithomyces angolensis 			Pseudopithomyces angolensis 
OTU_853	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymellaceae_1	Didymellaceae_1		Didymellaceae_1	Neoascochyta_1	Neoascochyta_1		Neoascochyta_1	Neoascochyta desmazieri 			Neoascochyta desmazieri 
OTU_854	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_855	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1												
OTU_856	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Erysiphales_1	Erysiphales_1	Erysiphales_1	Erysiphales_1	Erysiphaceae_1	Erysiphaceae_1	Erysiphaceae_1	Erysiphaceae_1	Podosphaera_1	Podosphaera_1	Podosphaera_1	Podosphaera_1				
OTU_857	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1	Trechisporales_1	Trechisporales_1	Trechisporales_1	Trechisporales_1	Hydnodontaceae_1	Hydnodontaceae_1	Hydnodontaceae_1	Hydnodontaceae_1	Trechispora_1	Trechispora_1	Trechispora_1	Trechispora_1				
OTU_858	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1	Ascomycota_1	Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_859	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Lophiostomataceae_1	Lophiostomataceae_1	Lophiostomataceae_1	Lophiostomataceae_1	Biappendiculispora_1			Biappendiculispora_1				
OTU_860	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Leotiomycetes_1		Leotiomycetes_1		Helotiales_1		Helotiales_1												
OTU_861	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Atractiellomycetes_1	Atractiellomycetes_1	Atractiellomycetes_1	Atractiellomycetes_1	Atractiellales_1	Atractiellales_1	Atractiellales_1	Atractiellales_1												
OTU_862	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Taphrinomycetes_1	Taphrinomycetes_1	Taphrinomycetes_1	Taphrinomycetes_1	Taphrinales_1	Taphrinales_1	Taphrinales_1	Taphrinales_1	Taphrinaceae_1	Taphrinaceae_1	Taphrinaceae_1	Taphrinaceae_1	Taphrina_1	Taphrina_1	Taphrina_1	Taphrina_1	Taphrina confusa 			Taphrina confusa 
OTU_863	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales_1	Herpotrichiellaceae_1	Herpotrichiellaceae_1	Herpotrichiellaceae_1	Herpotrichiellaceae_1		Veronaea_1		Veronaea_1				
OTU_864	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Sordariales_1		Sordariales_1												
OTU_865	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_866	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Neosetophoma_1	Neosetophoma_1		Neosetophoma_1				
OTU_867	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_868	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1		Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_869	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Glomerellales_1	Glomerellales_1	Glomerellales_1	Glomerellales_1	Plectosphaerellaceae_1	Plectosphaerellaceae_1		Plectosphaerellaceae_1								
OTU_870	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1		Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1		Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Parastagonospora_1			Parastagonospora_1				
OTU_871	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Capnodiales_1	Dissoconiaceae_1	Dissoconiaceae_1	Dissoconiaceae_1	Dissoconiaceae_1	Uwebraunia_1	Uwebraunia_1	Uwebraunia_1	Uwebraunia_1	Uwebraunia dekkeri 			Uwebraunia dekkeri 
OTU_872	Fungi_1		Fungi_1	Fungi_1																								
OTU_873	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales_1	Cyphellophoraceae_1	Cyphellophoraceae_1	Cyphellophoraceae_1	Cyphellophoraceae_1	Cyphellophora_1	Cyphellophora_1	Cyphellophora_1	Cyphellophora_1				
OTU_874	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_875	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Incertae_sedis		Pezizomycotina_fam_incertae_sedis_1	Incertae_sedis	Tricellula_1			Tricellula_1				
OTU_876	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Xylariales_1	Xylariales_1	Xylariales_1	Xylariales_1	Incertae_sedis		Xylariales_fam_incertae_sedis_1	Incertae_sedis	Hansfordia_1		Hansfordia_1	Hansfordia_1	Hansfordia pulvinata 			Hansfordia pulvinata 
OTU_877	Fungi_1		Fungi_1	Fungi_1																								
OTU_878	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_879	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1		Agaricostilbomycetes_1		Agaricostilbomycetes_1		Agaricostilbales_1		Agaricostilbales_1		Chionosphaeraceae_1		Chionosphaeraceae_1		Kurtzmanomyces_1		Kurtzmanomyces_1				
OTU_880	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Leptosphaeriaceae_1	Leptosphaeriaceae_1	Leptosphaeriaceae_1	Leptosphaeriaceae_1	Plenodomus_1	Plenodomus_1	Plenodomus_1	Plenodomus_1				
OTU_881	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Basidiomycota_1	Basidiomycota_1	Basidiomycota_1		Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes_1		Polyporales_1	Polyporales_1	Polyporales_1		Incrustoporiaceae_1		Incrustoporiaceae_1		Skeletocutis_1		Skeletocutis_1				
OTU_882	Fungi_1		Fungi_1	Fungi_1																								
OTU_883	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Incertae_sedis		Pezizomycotina_fam_incertae_sedis_1	Incertae_sedis	Tricellula_1		Tricellula_1	Tricellula_1	Tricellula aquatica 			Tricellula aquatica 
OTU_884	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Hypocreales_1		Hypocreales_1		Incertae_sedis		Incertae_sedis		Sarocladium_1		Sarocladium_1				
OTU_885	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthe_1	Diaporthe_1	Diaporthe_1	Diaporthe_1	Diaporthe bohemiae 			Diaporthe bohemiae 
OTU_886	Fungi_1		Fungi_1	Fungi_1																								
OTU_887	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Rhodotorula_1	Rhodotorula_1	Rhodotorula_1	Rhodotorula_1				
