OTU,Genus,PRIMARY TROPHIC GUILD
OTU_4323,#N/A,#N/A
OTU_5549,#N/A,#N/A
OTU_6337,#N/A,#N/A
OTU_7306,Entrophospora,arbuscular_mycorrhizal
OTU_3766,#N/A,#N/A
OTU_3871,#N/A,#N/A
OTU_3583,Parmelia,lichenized
OTU_3310,#N/A,#N/A
OTU_2900,Leptospora,litter_saprotroph
OTU_5701,#N/A,#N/A
OTU_4318,#N/A,#N/A
OTU_4134,#N/A,#N/A
OTU_2372,Cephaliophora,soil_saprotroph
OTU_6005,#N/A,#N/A
OTU_5659,#N/A,#N/A
OTU_4001,#N/A,#N/A
OTU_4147,#N/A,#N/A
OTU_5217,#N/A,#N/A
OTU_4247,#N/A,#N/A
OTU_7609,#N/A,#N/A
OTU_5013,#N/A,#N/A
OTU_6007,Peziza,soil_saprotroph
OTU_4957,Rhizophlyctis,litter_saprotroph
OTU_6972,#N/A,#N/A
OTU_3924,#N/A,#N/A
OTU_5302,#N/A,#N/A
OTU_4527,Exophiala,animal_parasite
OTU_5366,#N/A,#N/A
OTU_6420,#N/A,#N/A
OTU_7065,#N/A,#N/A
OTU_5708,#N/A,#N/A
OTU_4623,Claroideoglomus,arbuscular_mycorrhizal
OTU_3657,#N/A,#N/A
OTU_3721,Helicoma,wood_saprotroph
OTU_4528,#N/A,#N/A
OTU_5018,Conidiobolus,animal_parasite
OTU_7301,#N/A,#N/A
OTU_6933,#N/A,#N/A
OTU_4000,#N/A,#N/A
OTU_5491,#N/A,#N/A
OTU_3425,#N/A,#N/A
OTU_6672,#N/A,#N/A
OTU_7246,#N/A,#N/A
OTU_5313,#N/A,#N/A
OTU_5617,#N/A,#N/A
OTU_4300,#N/A,#N/A
OTU_3287,#N/A,#N/A
OTU_7196,#N/A,#N/A
OTU_6538,#N/A,#N/A
OTU_5436,#N/A,#N/A
OTU_4839,Myceliophthora,foliar_endophyte
OTU_6893,Penicillium,unspecified_saprotroph
OTU_3387,#N/A,#N/A
OTU_5208,#N/A,#N/A
OTU_5483,Wallemia,unspecified_saprotroph
OTU_4281,#N/A,#N/A
OTU_4282,#N/A,#N/A
OTU_3994,#N/A,#N/A
OTU_7247,#N/A,#N/A
OTU_7638,Schizothecium,dung_saprotroph
OTU_6548,#N/A,#N/A
OTU_3600,Dichotomopilus,unspecified_saprotroph
OTU_7600,#N/A,#N/A
OTU_4049,Mucor,soil_saprotroph
OTU_4809,#N/A,#N/A
OTU_4545,#N/A,#N/A
OTU_3957,#N/A,#N/A
OTU_4129,#N/A,#N/A
OTU_5698,Paraglomus,arbuscular_mycorrhizal
OTU_3613,#N/A,#N/A
OTU_2432,#N/A,#N/A
OTU_6123,#N/A,#N/A
OTU_4108,#N/A,#N/A
OTU_5663,#N/A,#N/A
OTU_5017,#N/A,#N/A
OTU_5583,Schizothecium,dung_saprotroph
OTU_7283,#N/A,#N/A
OTU_7776,#N/A,#N/A
OTU_5167,#N/A,#N/A
OTU_6978,#N/A,#N/A
OTU_6319,#N/A,#N/A
OTU_7809,#N/A,#N/A
OTU_5106,#N/A,#N/A
OTU_5157,#N/A,#N/A
OTU_7672,Odontia,litter_saprotroph
OTU_7835,#N/A,#N/A
OTU_3064,#N/A,#N/A
OTU_5695,Claroideoglomus,arbuscular_mycorrhizal
OTU_4140,Claroideoglomus,arbuscular_mycorrhizal
OTU_5658,Fimicolochytrium,pollen_saprotroph
OTU_5632,#N/A,#N/A
OTU_7300,#N/A,#N/A
OTU_3449,Ustilaginoidea,plant_pathogen
OTU_7302,#N/A,#N/A
OTU_7825,#N/A,#N/A
OTU_7840,#N/A,#N/A
OTU_6900,#N/A,#N/A
OTU_7203,Fusidium,unspecified_saprotroph
OTU_5525,Athelia,lichen_parasite
OTU_4633,#N/A,#N/A
OTU_7858,Ascobolus,litter_saprotroph
OTU_5337,#N/A,#N/A
OTU_4678,Ceratobasidium,plant_pathogen
OTU_7209,Geranomyces,pollen_saprotroph
OTU_6509,#N/A,#N/A
OTU_5653,#N/A,#N/A
OTU_6090,Thecaphora,plant_pathogen
OTU_6739,#N/A,#N/A
OTU_6551,#N/A,#N/A
OTU_7067,#N/A,#N/A
OTU_6914,#N/A,#N/A
OTU_6144,Corynascella,unspecified_saprotroph
OTU_4384,#N/A,#N/A
OTU_5683,Athelia,lichen_parasite
OTU_7243,#N/A,#N/A
OTU_4525,#N/A,#N/A
OTU_7037,#N/A,#N/A
OTU_6811,Spegazzinia,wood_saprotroph
OTU_5511,#N/A,#N/A
OTU_6457,Phlebia,wood_saprotroph
OTU_6846,#N/A,#N/A
OTU_5361,#N/A,#N/A
OTU_4473,#N/A,#N/A
OTU_5678,#N/A,#N/A
OTU_7288,#N/A,#N/A
OTU_7699,#N/A,#N/A
OTU_5250,#N/A,#N/A
OTU_6793,#N/A,#N/A
OTU_3750,Pseudosigmoidea,soil_saprotroph
OTU_7509,Kappamyces,pollen_saprotroph
OTU_2759,#N/A,#N/A
OTU_7156,#N/A,#N/A
OTU_3126,#N/A,#N/A
OTU_6904,#N/A,#N/A
OTU_6182,#N/A,#N/A
OTU_5925,#N/A,#N/A
OTU_7059,#N/A,#N/A
OTU_6128,#N/A,#N/A
OTU_4845,#N/A,#N/A
OTU_6126,Schizothecium,dung_saprotroph
OTU_4925,#N/A,#N/A
OTU_7009,#N/A,#N/A
OTU_5282,#N/A,#N/A
OTU_5771,#N/A,#N/A
OTU_7443,#N/A,#N/A
OTU_6852,#N/A,#N/A
OTU_6825,#N/A,#N/A
OTU_6892,#N/A,#N/A
OTU_7631,#N/A,#N/A
OTU_6839,#N/A,#N/A
OTU_6084,Conidiobolus,animal_parasite
OTU_7790,#N/A,#N/A
OTU_4104,Talaromyces,unspecified_saprotroph
OTU_7035,#N/A,#N/A
OTU_6489,#N/A,#N/A
OTU_7167,#N/A,#N/A
OTU_7439,#N/A,#N/A
OTU_4128,#N/A,#N/A
OTU_7435,Exophiala,animal_parasite
OTU_4272,Eocronartium,plant_pathogen
OTU_7430,#N/A,#N/A
OTU_5979,#N/A,#N/A
OTU_4018,Emericellopsis,soil_saprotroph
OTU_7729,#N/A,#N/A
OTU_6840,#N/A,#N/A
OTU_6828,#N/A,#N/A
OTU_3105,#N/A,#N/A
OTU_7779,#N/A,#N/A
OTU_6236,#N/A,#N/A
OTU_3566,#N/A,#N/A
OTU_2774,#N/A,#N/A
OTU_4028,#N/A,#N/A
OTU_4055,Alfaria,litter_saprotroph
OTU_6217,#N/A,#N/A
OTU_5997,#N/A,#N/A
OTU_6286,#N/A,#N/A
OTU_6009,#N/A,#N/A
OTU_3569,#N/A,#N/A
OTU_5090,Neodevriesia,plant_pathogen
OTU_7709,#N/A,#N/A
OTU_4176,#N/A,#N/A
OTU_4517,#N/A,#N/A
OTU_7429,#N/A,#N/A
OTU_1106,Acrocalymma,wood_saprotroph
OTU_2467,Scleroderma,ectomycorrhizal
OTU_2790,Mortierella,soil_saprotroph
OTU_4687,#N/A,#N/A
OTU_4567,#N/A,#N/A
OTU_2517,Melogramma,wood_saprotroph
OTU_6059,Magnaporthiopsis,unspecified_pathotroph
OTU_6686,#N/A,#N/A
OTU_7848,Rhamphoria,wood_saprotroph
OTU_3635,#N/A,#N/A
OTU_2038,Gomphillus,lichenized
OTU_3475,#N/A,#N/A
OTU_1303,#N/A,#N/A
OTU_6164,Tubeufia,wood_saprotroph
OTU_2495,#N/A,#N/A
OTU_2159,Cercospora,plant_pathogen
OTU_6767,Retiarius,pollen_saprotroph
OTU_4535,#N/A,#N/A
OTU_3043,#N/A,#N/A
OTU_6283,#N/A,#N/A
OTU_2188,Westerdykella,dung_saprotroph
OTU_2362,#N/A,#N/A
OTU_7276,#N/A,#N/A
OTU_1355,#N/A,#N/A
OTU_2589,#N/A,#N/A
OTU_5824,Cortinarius,ectomycorrhizal
OTU_1357,#N/A,#N/A
OTU_3199,#N/A,#N/A
OTU_1477,#N/A,#N/A
OTU_2935,#N/A,#N/A
OTU_7205,#N/A,#N/A
OTU_1707,#N/A,#N/A
OTU_2161,Glomosporium,plant_pathogen
OTU_1652,#N/A,#N/A
OTU_7190,Ganoderma,plant_pathogen
OTU_6529,#N/A,#N/A
OTU_1793,#N/A,#N/A
OTU_4084,#N/A,#N/A
OTU_1676,#N/A,#N/A
OTU_5553,#N/A,#N/A
OTU_5510,Minutisphaera,wood_saprotroph
OTU_6922,#N/A,#N/A
OTU_2850,#N/A,#N/A
OTU_3501,#N/A,#N/A
OTU_3795,#N/A,#N/A
OTU_6886,#N/A,#N/A
OTU_5387,#N/A,#N/A
OTU_7806,#N/A,#N/A
OTU_3490,#N/A,#N/A
OTU_2687,Basidiobolus,unspecified_saprotroph
OTU_4763,#N/A,#N/A
OTU_4573,#N/A,#N/A
OTU_3548,#N/A,#N/A
OTU_2887,#N/A,#N/A
OTU_2358,#N/A,#N/A
OTU_4111,#N/A,#N/A
OTU_3738,#N/A,#N/A
OTU_4964,Montagnula,wood_saprotroph
OTU_3806,#N/A,#N/A
OTU_3703,Clonostachys,wood_saprotroph
OTU_6911,#N/A,#N/A
OTU_7206,#N/A,#N/A
OTU_3770,#N/A,#N/A
OTU_3021,#N/A,#N/A
OTU_3676,Leptodiscella,litter_saprotroph
OTU_4110,Mortierella,soil_saprotroph
OTU_5919,Peziza,soil_saprotroph
OTU_3232,#N/A,#N/A
OTU_3882,#N/A,#N/A
OTU_6798,#N/A,#N/A
OTU_6956,#N/A,#N/A
OTU_5897,#N/A,#N/A
OTU_2716,#N/A,#N/A
OTU_2998,#N/A,#N/A
OTU_6341,#N/A,#N/A
OTU_2913,Pulvinula,ectomycorrhizal
OTU_4264,#N/A,#N/A
OTU_4590,#N/A,#N/A
OTU_4302,#N/A,#N/A
OTU_5396,Kappamyces,pollen_saprotroph
OTU_5237,#N/A,#N/A
OTU_3691,Chaetomium,litter_saprotroph
OTU_2212,#N/A,#N/A
OTU_5400,Eucasphaeria,plant_pathogen
OTU_2978,Constantinomyces,unspecified_saprotroph
OTU_4685,#N/A,#N/A
OTU_4124,#N/A,#N/A
OTU_5233,Cladophialophora,soil_saprotroph
OTU_2482,#N/A,#N/A
OTU_2736,#N/A,#N/A
OTU_2525,Pervetustus,arbuscular_mycorrhizal
OTU_5822,Glomus,arbuscular_mycorrhizal
OTU_6291,Trichoderma,mycoparasite
OTU_2735,#N/A,#N/A
OTU_3240,#N/A,#N/A
OTU_4672,#N/A,#N/A
OTU_5336,#N/A,#N/A
OTU_4078,#N/A,#N/A
OTU_2608,Tomentella,ectomycorrhizal
OTU_3864,#N/A,#N/A
OTU_3457,Paraglomus,arbuscular_mycorrhizal
OTU_3559,#N/A,#N/A
OTU_5200,#N/A,#N/A
OTU_3369,#N/A,#N/A
OTU_5480,#N/A,#N/A
OTU_2439,Magnaporthiopsis,unspecified_pathotroph
OTU_4575,#N/A,#N/A
OTU_4181,#N/A,#N/A
OTU_5279,#N/A,#N/A
OTU_3315,#N/A,#N/A
OTU_2686,#N/A,#N/A
OTU_3543,#N/A,#N/A
OTU_6399,#N/A,#N/A
OTU_7298,#N/A,#N/A
OTU_6398,#N/A,#N/A
OTU_6448,#N/A,#N/A
OTU_6885,#N/A,#N/A
OTU_2787,Mortierella,soil_saprotroph
OTU_2181,#N/A,#N/A
OTU_2300,#N/A,#N/A
OTU_5318,#N/A,#N/A
OTU_1429,Cladorrhinum,unspecified_saprotroph
OTU_5334,#N/A,#N/A
OTU_2429,Scleropezicula,wood_saprotroph
OTU_7214,Diversispora,arbuscular_mycorrhizal
OTU_6325,#N/A,#N/A
OTU_7399,#N/A,#N/A
OTU_5420,#N/A,#N/A
OTU_6348,#N/A,#N/A
OTU_5310,#N/A,#N/A
OTU_2711,#N/A,#N/A
OTU_3906,#N/A,#N/A
OTU_7611,Geomyces,soil_saprotroph
OTU_2611,#N/A,#N/A
OTU_2854,#N/A,#N/A
OTU_3532,#N/A,#N/A
OTU_5783,#N/A,#N/A
OTU_3964,#N/A,#N/A
OTU_4398,Periconia,plant_pathogen
OTU_2459,Kamienskia,arbuscular_mycorrhizal
OTU_3702,Phallus,soil_saprotroph
OTU_3447,Coniochaeta,unspecified_saprotroph
OTU_7788,Metacordyceps,animal_parasite
OTU_5968,#N/A,#N/A
OTU_7625,#N/A,#N/A
OTU_2232,Lecythophora,unspecified_saprotroph
OTU_6352,Arbusculina,wood_saprotroph
OTU_5624,#N/A,#N/A
OTU_4118,#N/A,#N/A
OTU_2744,#N/A,#N/A
OTU_7195,#N/A,#N/A
OTU_3855,#N/A,#N/A
OTU_2928,Scleropezicula,wood_saprotroph
OTU_4229,#N/A,#N/A
OTU_5623,#N/A,#N/A
OTU_7681,Cladorrhinum,unspecified_saprotroph
OTU_7722,Geastrum,litter_saprotroph
OTU_4784,#N/A,#N/A
OTU_3757,#N/A,#N/A
OTU_6148,#N/A,#N/A
OTU_5246,#N/A,#N/A
OTU_3187,#N/A,#N/A
OTU_7248,#N/A,#N/A
OTU_5508,#N/A,#N/A
OTU_6006,#N/A,#N/A
OTU_2734,#N/A,#N/A
OTU_3485,#N/A,#N/A
OTU_3423,#N/A,#N/A
OTU_7079,#N/A,#N/A
OTU_5317,#N/A,#N/A
OTU_4234,Betamyces,pollen_saprotroph
OTU_3379,#N/A,#N/A
OTU_3253,Lareunionomyces,litter_saprotroph
OTU_5123,Xylaria,wood_saprotroph
OTU_7281,#N/A,#N/A
OTU_6294,#N/A,#N/A
OTU_3792,#N/A,#N/A
OTU_3046,Lasiosphaeris,unspecified_saprotroph
OTU_5943,Phyllachora,plant_pathogen
OTU_2822,Penicillium,unspecified_saprotroph
OTU_3594,Cladorrhinum,unspecified_saprotroph
OTU_3993,#N/A,#N/A
OTU_7225,#N/A,#N/A
OTU_6293,#N/A,#N/A
OTU_4224,#N/A,#N/A
OTU_7320,#N/A,#N/A
OTU_4240,#N/A,#N/A
OTU_5459,#N/A,#N/A
OTU_5002,#N/A,#N/A
OTU_6891,Chloridium,litter_saprotroph
OTU_3961,#N/A,#N/A
OTU_7242,#N/A,#N/A
OTU_3728,#N/A,#N/A
OTU_7712,Cylindrosympodium,plant_pathogen
OTU_4865,#N/A,#N/A
OTU_3578,#N/A,#N/A
OTU_6502,#N/A,#N/A
OTU_4277,Mortierella,soil_saprotroph
OTU_5534,#N/A,#N/A
OTU_5986,#N/A,#N/A
OTU_6601,#N/A,#N/A
OTU_5191,Clavulinopsis,soil_saprotroph
OTU_2345,#N/A,#N/A
OTU_2697,#N/A,#N/A
OTU_5905,Fusidium,unspecified_saprotroph
OTU_3338,#N/A,#N/A
OTU_2973,#N/A,#N/A
OTU_6292,#N/A,#N/A
OTU_4858,Leucothecium,soil_saprotroph
OTU_5899,Herpotrichia,plant_pathogen
OTU_6279,#N/A,#N/A
OTU_3462,#N/A,#N/A
OTU_4792,#N/A,#N/A
OTU_5960,Pseudosigmoidea,soil_saprotroph
OTU_5413,#N/A,#N/A
OTU_5611,#N/A,#N/A
OTU_7715,#N/A,#N/A
OTU_6876,#N/A,#N/A
OTU_4833,#N/A,#N/A
OTU_5371,#N/A,#N/A
OTU_5529,#N/A,#N/A
OTU_3188,Lecythophora,unspecified_saprotroph
OTU_5324,Lachnellula,wood_saprotroph
OTU_2469,#N/A,#N/A
OTU_6188,#N/A,#N/A
OTU_4939,#N/A,#N/A
OTU_5374,Hyphoderma,wood_saprotroph
OTU_5184,#N/A,#N/A
OTU_5342,#N/A,#N/A
OTU_3953,Betamyces,pollen_saprotroph
OTU_4444,#N/A,#N/A
OTU_4386,Betamyces,pollen_saprotroph
OTU_3828,#N/A,#N/A
OTU_6327,Exobasidium,plant_pathogen
OTU_5450,Arrhenia,litter_saprotroph
OTU_3588,Helicosporium,wood_saprotroph
OTU_7639,#N/A,#N/A
OTU_2997,#N/A,#N/A
OTU_4396,#N/A,#N/A
OTU_4024,Mortierella,soil_saprotroph
OTU_6259,#N/A,#N/A
OTU_4648,Sarcoporia,wood_saprotroph
OTU_3270,#N/A,#N/A
OTU_4592,#N/A,#N/A
OTU_4659,#N/A,#N/A
OTU_3741,Glomus,arbuscular_mycorrhizal
OTU_5641,Ceriporia,wood_saprotroph
OTU_4757,#N/A,#N/A
OTU_3850,#N/A,#N/A
OTU_5552,Phyllachora,plant_pathogen
OTU_5115,#N/A,#N/A
OTU_4631,#N/A,#N/A
OTU_6208,#N/A,#N/A
OTU_4135,#N/A,#N/A
OTU_4634,#N/A,#N/A
OTU_2635,#N/A,#N/A
OTU_4969,#N/A,#N/A
OTU_5952,#N/A,#N/A
OTU_5522,#N/A,#N/A
OTU_5644,#N/A,#N/A
OTU_4810,Cercophora,dung_saprotroph
OTU_3867,Schizothecium,dung_saprotroph
OTU_6145,#N/A,#N/A
OTU_7231,#N/A,#N/A
OTU_6547,#N/A,#N/A
OTU_5329,Hypochnicium,wood_saprotroph
OTU_5888,Brunneomyces,litter_saprotroph
OTU_4362,#N/A,#N/A
OTU_4271,Arachnotheca,dung_saprotroph
OTU_5429,#N/A,#N/A
OTU_7702,#N/A,#N/A
OTU_4522,#N/A,#N/A
OTU_7227,#N/A,#N/A
OTU_6267,#N/A,#N/A
OTU_4345,#N/A,#N/A
OTU_4943,#N/A,#N/A
OTU_4046,#N/A,#N/A
OTU_3683,#N/A,#N/A
OTU_6264,#N/A,#N/A
OTU_6312,#N/A,#N/A
OTU_2710,#N/A,#N/A
OTU_7228,#N/A,#N/A
OTU_6577,Sistotrema,litter_saprotroph
OTU_7314,#N/A,#N/A
OTU_6263,#N/A,#N/A
OTU_6621,#N/A,#N/A
OTU_5894,Scleroderma,ectomycorrhizal
OTU_5322,#N/A,#N/A
OTU_5763,#N/A,#N/A
OTU_6856,#N/A,#N/A
OTU_7010,#N/A,#N/A
OTU_6620,#N/A,#N/A
OTU_3344,#N/A,#N/A
OTU_6622,#N/A,#N/A
OTU_5638,#N/A,#N/A
OTU_4059,#N/A,#N/A
OTU_3551,#N/A,#N/A
OTU_7310,#N/A,#N/A
OTU_7183,#N/A,#N/A
OTU_3336,Glomus,arbuscular_mycorrhizal
OTU_7390,Cryptosporiopsis,unspecified_saprotroph
OTU_4351,#N/A,#N/A
OTU_7584,#N/A,#N/A
OTU_3720,Chaetospermum,litter_saprotroph
OTU_3409,#N/A,#N/A
OTU_6608,#N/A,#N/A
OTU_5546,#N/A,#N/A
OTU_6178,#N/A,#N/A
OTU_3841,#N/A,#N/A
OTU_5560,Xylaria,wood_saprotroph
OTU_4292,#N/A,#N/A
OTU_6132,Cladophialophora,soil_saprotroph
OTU_3451,#N/A,#N/A
OTU_5148,#N/A,#N/A
OTU_7753,Trichopezizella,litter_saprotroph
OTU_5461,Neocucurbitaria,unspecified_saprotroph
OTU_3226,#N/A,#N/A
OTU_3724,#N/A,#N/A
OTU_5992,Nothodactylaria,#N/A
OTU_7239,#N/A,#N/A
OTU_4927,#N/A,#N/A
OTU_6781,#N/A,#N/A
OTU_6463,#N/A,#N/A
OTU_4667,#N/A,#N/A
OTU_4222,#N/A,#N/A
OTU_7176,#N/A,#N/A
OTU_4307,#N/A,#N/A
OTU_7307,Mortierella,soil_saprotroph
OTU_3285,#N/A,#N/A
OTU_7233,Tomentella,ectomycorrhizal
OTU_6571,#N/A,#N/A
OTU_7265,Exophiala,animal_parasite
OTU_4832,#N/A,#N/A
OTU_7023,#N/A,#N/A
OTU_6295,Kappamyces,pollen_saprotroph
OTU_7175,Archaeospora,arbuscular_mycorrhizal
OTU_4376,#N/A,#N/A
OTU_4306,#N/A,#N/A
OTU_4066,Lecythophora,unspecified_saprotroph
OTU_6360,#N/A,#N/A
OTU_7025,#N/A,#N/A
OTU_3823,#N/A,#N/A
OTU_5179,Bezerromyces,foliar_endophyte
OTU_4591,#N/A,#N/A
OTU_7786,#N/A,#N/A
OTU_7185,#N/A,#N/A
OTU_7317,#N/A,#N/A
OTU_7170,#N/A,#N/A
OTU_7272,#N/A,#N/A
OTU_5128,#N/A,#N/A
OTU_6255,#N/A,#N/A
OTU_5946,#N/A,#N/A
OTU_7348,#N/A,#N/A
OTU_5159,#N/A,#N/A
OTU_4207,#N/A,#N/A
OTU_5545,Pseudopenicillium,#N/A
OTU_5994,#N/A,#N/A
OTU_6298,#N/A,#N/A
OTU_6299,#N/A,#N/A
OTU_5399,#N/A,#N/A
OTU_6297,Exobasidium,plant_pathogen
OTU_6328,Bacidina,lichenized
OTU_4755,#N/A,#N/A
OTU_4081,#N/A,#N/A
OTU_4790,#N/A,#N/A
OTU_6456,#N/A,#N/A
OTU_6332,#N/A,#N/A
OTU_6003,Staphylotrichum,soil_saprotroph
OTU_6447,Syncephalis,mycoparasite
OTU_7508,#N/A,#N/A
OTU_6184,#N/A,#N/A
OTU_5530,#N/A,#N/A
OTU_5489,#N/A,#N/A
OTU_7169,#N/A,#N/A
OTU_5613,Mycocalicium,unspecified_saprotroph
OTU_4664,Rhizodiscina,wood_saprotroph
OTU_5862,#N/A,#N/A
OTU_7189,#N/A,#N/A
OTU_5616,#N/A,#N/A
OTU_7261,Kappamyces,pollen_saprotroph
OTU_4915,#N/A,#N/A
OTU_5394,#N/A,#N/A
OTU_7270,Chaetomium,litter_saprotroph
OTU_6270,#N/A,#N/A
OTU_6706,#N/A,#N/A
OTU_7732,Diversispora,arbuscular_mycorrhizal
OTU_5124,#N/A,#N/A
OTU_5219,#N/A,#N/A
OTU_6183,#N/A,#N/A
OTU_3983,#N/A,#N/A
OTU_7257,#N/A,#N/A
OTU_7299,#N/A,#N/A
OTU_7234,#N/A,#N/A
OTU_7259,#N/A,#N/A
OTU_6695,#N/A,#N/A
OTU_6273,#N/A,#N/A
OTU_4441,#N/A,#N/A
OTU_6414,#N/A,#N/A
OTU_6648,#N/A,#N/A
OTU_7050,#N/A,#N/A
OTU_6619,Rhizoctonia,plant_pathogen
OTU_6157,Schizothecium,dung_saprotroph
OTU_4941,#N/A,#N/A
OTU_7859,#N/A,#N/A
OTU_5431,#N/A,#N/A
OTU_7830,Metarhizium,animal_parasite
OTU_3734,Staphylotrichum,soil_saprotroph
OTU_4707,#N/A,#N/A
OTU_5622,#N/A,#N/A
OTU_7834,Pseudohyphozyma,unspecified_saprotroph
OTU_5850,Schizothecium,dung_saprotroph
OTU_7057,#N/A,#N/A
OTU_4599,#N/A,#N/A
OTU_4708,#N/A,#N/A
OTU_7476,Coleophoma,plant_pathogen
OTU_7154,#N/A,#N/A
OTU_7315,Phyllachora,plant_pathogen
OTU_7688,Mortierella,soil_saprotroph
OTU_7267,#N/A,#N/A
OTU_6663,Phyllachora,plant_pathogen
OTU_4562,Dictyochaeta,litter_saprotroph
OTU_7295,#N/A,#N/A
OTU_7842,Amphinema,ectomycorrhizal
OTU_5364,#N/A,#N/A
OTU_6359,#N/A,#N/A
OTU_7115,Trichoderma,mycoparasite
OTU_5447,#N/A,#N/A
OTU_5797,#N/A,#N/A
OTU_4245,Gregorella,lichenized
OTU_7153,#N/A,#N/A
OTU_5458,#N/A,#N/A
OTU_7693,#N/A,#N/A
OTU_5961,#N/A,#N/A
OTU_7473,Apodus,dung_saprotroph
OTU_7241,#N/A,#N/A
OTU_7042,#N/A,#N/A
OTU_4888,#N/A,#N/A
OTU_4232,Sakaguchia,unspecified_saprotroph
OTU_7373,#N/A,#N/A
OTU_5828,#N/A,#N/A
OTU_4873,#N/A,#N/A
OTU_7833,#N/A,#N/A
OTU_7606,#N/A,#N/A
OTU_7308,#N/A,#N/A
OTU_4684,Cladophialophora,soil_saprotroph
OTU_7349,Phyllachora,plant_pathogen
OTU_4917,Pseudohyphozyma,unspecified_saprotroph
OTU_4819,#N/A,#N/A
OTU_6285,#N/A,#N/A
OTU_7235,#N/A,#N/A
OTU_7201,#N/A,#N/A
OTU_6725,Rhodotorula,unspecified_saprotroph
OTU_3690,#N/A,#N/A
OTU_6953,Cystobasidium,mycoparasite
OTU_6597,#N/A,#N/A
OTU_7186,Lecythophora,unspecified_saprotroph
OTU_7355,Arachnomyces,animal_parasite
OTU_7356,Veronaeopsis,litter_saprotroph
OTU_5165,#N/A,#N/A
OTU_5647,#N/A,#N/A
OTU_7076,#N/A,#N/A
OTU_6354,#N/A,#N/A
OTU_5451,#N/A,#N/A
OTU_7309,#N/A,#N/A
OTU_7594,Leohumicola,soil_saprotroph
OTU_4317,#N/A,#N/A
OTU_7364,Simplicillium,animal_parasite
OTU_6254,#N/A,#N/A
OTU_7846,#N/A,#N/A
OTU_7199,#N/A,#N/A
OTU_5964,Chalara,litter_saprotroph
OTU_5223,#N/A,#N/A
OTU_4411,#N/A,#N/A
OTU_5643,#N/A,#N/A
OTU_7831,Pezizellaster,#N/A
OTU_7252,#N/A,#N/A
OTU_5397,#N/A,#N/A
OTU_7442,Protocrea,mycoparasite
OTU_5432,Oidiodendron,soil_saprotroph
OTU_5720,#N/A,#N/A
OTU_5433,Saitozyma,soil_saprotroph
OTU_6308,#N/A,#N/A
OTU_5505,Exobasidium,plant_pathogen
OTU_5714,Scutellinia,wood_saprotroph
OTU_6161,Entorrhiza,plant_pathogen
OTU_6258,Trichoderma,mycoparasite
OTU_6309,#N/A,#N/A
OTU_6464,#N/A,#N/A
OTU_5144,#N/A,#N/A
OTU_7614,Phyllachora,plant_pathogen
OTU_4818,#N/A,#N/A
OTU_6200,Apodus,dung_saprotroph
OTU_6808,#N/A,#N/A
OTU_5631,Xenosonderhenia,litter_saprotroph
OTU_7617,#N/A,#N/A
OTU_5607,#N/A,#N/A
OTU_6421,Recurvomyces,soil_saprotroph
OTU_5627,Periconia,plant_pathogen
OTU_6944,Conlarium,wood_saprotroph
OTU_5402,Scleropezicula,wood_saprotroph
OTU_7256,#N/A,#N/A
OTU_5801,#N/A,#N/A
OTU_6468,Dacrymyces,wood_saprotroph
OTU_7104,#N/A,#N/A
OTU_6301,#N/A,#N/A
OTU_7103,Archaeorhizomyces,soil_saprotroph
OTU_5479,Coniosporium,plant_pathogen
OTU_7262,#N/A,#N/A
OTU_5492,#N/A,#N/A
OTU_6081,#N/A,#N/A
OTU_7260,#N/A,#N/A
OTU_4801,#N/A,#N/A
OTU_4688,Archaeorhizomyces,soil_saprotroph
OTU_5316,#N/A,#N/A
OTU_7361,#N/A,#N/A
OTU_7145,Phyllachora,plant_pathogen
OTU_7095,Castanediella,plant_pathogen
OTU_4389,#N/A,#N/A
OTU_6173,Arthrinium,plant_pathogen
OTU_7570,Coniochaeta,unspecified_saprotroph
OTU_7179,#N/A,#N/A
OTU_6172,#N/A,#N/A
OTU_7181,#N/A,#N/A
OTU_7089,#N/A,#N/A
OTU_7084,Trichoderma,mycoparasite
OTU_6987,Dictyocatenulata,lichenized
OTU_6274,#N/A,#N/A
OTU_5507,#N/A,#N/A
OTU_7215,#N/A,#N/A
OTU_7812,#N/A,#N/A
OTU_6924,Dichotomopilus,unspecified_saprotroph
OTU_7070,#N/A,#N/A
OTU_7363,Thelephora,ectomycorrhizal
OTU_7362,Tomentella,ectomycorrhizal
OTU_4896,#N/A,#N/A
OTU_5448,Exobasidium,plant_pathogen
OTU_6275,#N/A,#N/A
OTU_6410,#N/A,#N/A
OTU_6174,#N/A,#N/A
OTU_6140,#N/A,#N/A
OTU_7332,#N/A,#N/A
OTU_7222,Ramularia,plant_pathogen
OTU_7815,#N/A,#N/A
OTU_7208,#N/A,#N/A
OTU_4946,#N/A,#N/A
OTU_7586,#N/A,#N/A
OTU_6296,#N/A,#N/A
OTU_7816,#N/A,#N/A
OTU_7569,#N/A,#N/A
OTU_7573,#N/A,#N/A
OTU_7210,Exobasidium,plant_pathogen
OTU_7282,Gnomoniopsis,foliar_endophyte
OTU_7419,#N/A,#N/A
OTU_6089,#N/A,#N/A
OTU_6404,#N/A,#N/A
OTU_6317,Ramularia,plant_pathogen
OTU_6405,Geminibasidium,soil_saprotroph
