jrk_template	Phylum	Class	Order	Family	GENUS	primary_lifestyle	Secondary_lifestyle	Genus	
jrk07122	Ascomycota	Pezizomycetes	Pezizales	Pseudombrophilaceae	Pseudombrophila	litter_saprotroph	dung_saprotroph	Neosartorya	unspecified_saprotroph
jrk04498	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Lazuardia	soil_saprotroph		#N/A	#N/A
jrk07025	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Pseudoboubovia	litter_saprotroph		Ampelomyces	plant_pathogen
jrk07309	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	Pulvinula	ectomycorrhizal		#N/A	#N/A
jrk00053	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Acervus	litter_saprotroph	soil_saprotroph	#N/A	#N/A
jrk00193	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleuria	soil_saprotroph		Glomus	arbuscular_mycorrhizal
jrk00194	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	ectomycorrhizal		#N/A	#N/A
jrk00281	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Amblyosporium	mycoparasite	fungal_decomposer	Mortierella	soil_saprotroph
jrk00445	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Anthracobia	soil_saprotroph	litter_saprotroph	Archaeorhizomyces	soil_saprotroph
jrk00599	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Arpinia	soil_saprotroph		Fusidium	unspecified_saprotroph
jrk00673	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Ascorhizoctonia	soil_saprotroph	litter_saprotroph	Cistella	wood_saprotroph
jrk00677	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Ascosparassis	wood_saprotroph		Volutella	plant_pathogen
jrk00920	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Barlaea	moss_symbiont		#N/A	#N/A
jrk01276	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Byssonectria	litter_saprotroph	dung_saprotroph	Trichopezizella	litter_saprotroph
jrk01646	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Chaetothiersia	wood_saprotroph		Clavaria	soil_saprotroph
jrk01674	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Cheilymenia	litter_saprotroph	dung_saprotroph	Cytospora	plant_pathogen
jrk09935	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Coprobia	dung_saprotroph		Sistotrema	litter_saprotroph
jrk02254	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Cupulina	unspecified_saprotroph		#N/A	#N/A
jrk02627	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Diehliomyces	unspecified_saprotroph		Umbelopsis	soil_saprotroph
jrk02973	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Eoaleurina	litter_saprotroph		Scytinopogon	litter_saprotroph
jrk03312	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Galeoscypha	litter_saprotroph		#N/A	#N/A
jrk03368	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genabea	ectomycorrhizal		Glomus	arbuscular_mycorrhizal
jrk03369	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	ectomycorrhizal		#N/A	#N/A
jrk03370	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geneosperma	wood_saprotroph		#N/A	#N/A
jrk03379	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	ectomycorrhizal		Sclerogaster	litter_saprotroph
jrk03405	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Gilkeya	ectomycorrhizal		Rhodosporidiobolus	unspecified_saprotroph
jrk09936	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Greletia	litter_saprotroph	soil_saprotroph	Ceratobasidium	plant_pathogen
jrk03891	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Hoffmannoscypha	unspecified_saprotroph		#N/A	#N/A
jrk03933	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Humaria	ectomycorrhizal		#N/A	#N/A
jrk09937	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Inermisia	litter_saprotroph	dung_saprotroph	#N/A	#N/A
jrk04208	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Jafnea	litter_saprotroph		Dominikia	arbuscular_mycorrhizal
jrk09938	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Kotlabaea	litter_saprotroph		#N/A	#N/A
jrk04453	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lamprospora	moss_symbiont		Mortierella	soil_saprotroph
jrk04504	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lathraeodiscus	soil_saprotroph		Glomus	arbuscular_mycorrhizal
jrk04806	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lotinia	soil_saprotroph		#N/A	#N/A
jrk05052	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Melastiza	soil_saprotroph		#N/A	#N/A
jrk05160	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Micronematobotrys	unspecified_saprotroph	foliar_endophyte	#N/A	#N/A
jrk05192	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Miladina	wood_saprotroph		#N/A	#N/A
jrk05252	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Monascella	soil_saprotroph		#N/A	#N/A
jrk05466	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Myrmecocystis	ectomycorrhizal		#N/A	#N/A
jrk05728	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Neottiella	moss_symbiont		#N/A	#N/A
jrk05861	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octospora	moss_symbiont		#N/A	#N/A
jrk05864	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Octosporopsis	moss_symbiont		#N/A	#N/A
jrk05984	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	ectomycorrhizal		Claroideoglomus	arbuscular_mycorrhizal
jrk09939	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Otideopsis	ectomycorrhizal		Clavispora	litter_saprotroph
jrk05992	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Oviascoma	litter_saprotroph		#N/A	#N/A
jrk06166	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Parascutellinia	ectomycorrhizal		#N/A	#N/A
jrk06189	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Paratricharina	soil_saprotroph		Devriesia	plant_pathogen
jrk06191	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Paratrichophaea	litter_saprotroph		#N/A	#N/A
jrk06338	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Petchiomyces	unspecified_saprotroph		Septoglomus	arbuscular_mycorrhizal
jrk09940	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Phaeangium	ectomycorrhizal		Wickerhamomyces	litter_saprotroph
jrk06610	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Picoa	ectomycorrhizal		Stenocarpella	plant_pathogen
jrk06688	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Planamyces	wood_saprotroph		Cetraspora	arbuscular_mycorrhizal
jrk06990	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pseudaleuria	soil_saprotroph		#N/A	#N/A
jrk07234	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pseudotricharina	soil_saprotroph		Archaeorhizomyces	soil_saprotroph
jrk07301	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pulchromyces	dung_saprotroph		Cosmospora	mycoparasite
jrk09941	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pustularia	ectomycorrhizal		Diversispora	arbuscular_mycorrhizal
jrk07378	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyronema	soil_saprotroph	litter_saprotroph	#N/A	#N/A
jrk07379	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pyropyxis	plant_pathogen	litter_saprotroph	Peniophora	wood_saprotroph
jrk07448	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Ramsbottomia	soil_saprotroph		#N/A	#N/A
jrk07546	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Rhizoblepharia	soil_saprotroph		#N/A	#N/A
jrk09942	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Rhodoscypha	ectomycorrhizal		Diversispora	arbuscular_mycorrhizal
jrk09943	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Rhodotarzetta	soil_saprotroph		#N/A	#N/A
jrk07935	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	wood_saprotroph	soil_saprotroph	#N/A	#N/A
jrk07963	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Selenaspora	soil_saprotroph	moss_parasite	#N/A	#N/A
jrk09944	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sepultaria	ectomycorrhizal		Exophiala	animal_parasite
jrk08003	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sepultariella	soil_saprotroph		#N/A	#N/A
jrk08125	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Smardaea	soil_saprotroph	foliar_endophyte	#N/A	#N/A
jrk08126	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Smarodsia	soil_saprotroph		Mortierella	soil_saprotroph
jrk08158	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sowerbyella	unspecified		#N/A	#N/A
jrk08210	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sphaerosporella	ectomycorrhizal		Fusicolla	mycoparasite
jrk08262	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Spooneromyces	soil_saprotroph	litter_saprotroph	Paraglomus	arbuscular_mycorrhizal
jrk09945	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Stephensia	soil_saprotroph		Geastrum	litter_saprotroph
jrk08965	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	soil_saprotroph	foliar_endophyte	#N/A	#N/A
jrk09005	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaea	ectomycorrhizal		#N/A	#N/A
jrk09006	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaeopsis	litter_saprotroph	foliar_endophyte	Fusidium	unspecified_saprotroph
jrk09241	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Warcupia	soil_saprotroph		#N/A	#N/A
jrk09278	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wenyingia	soil_saprotroph		#N/A	#N/A
jrk09337	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	ectomycorrhizal		#N/A	#N/A
jrk06585	Ascomycota	Pezizomycetes	Pezizales	Rhizinaceae	Phymatotrichopsis	plant_pathogen	litter_saprotroph	Glomus	arbuscular_mycorrhizal
jrk07259	Ascomycota	Pezizomycetes	Pezizales	Rhizinaceae	Psilopezia	wood_saprotroph	litter_saprotroph	#N/A	#N/A
jrk07545	Ascomycota	Pezizomycetes	Pezizales	Rhizinaceae	Rhizina	plant_pathogen	wood_saprotroph	Archaeorhizomyces	soil_saprotroph
jrk00809	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Aurophora	wood_saprotroph		#N/A	#N/A
jrk02038	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Cookeina	wood_saprotroph		#N/A	#N/A
jrk03375	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Geodina	unspecified_saprotroph		#N/A	#N/A
jrk04357	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Kompsoscypha	litter_saprotroph		Westerdykella	dung_saprotroph
jrk05179	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Microstoma	wood_saprotroph		#N/A	#N/A
jrk05522	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Nanoscypha	litter_saprotroph		#N/A	#N/A
jrk06491	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Phillipsia	wood_saprotroph		#N/A	#N/A
jrk06652	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Pithya	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk07176	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Pseudopithyella	litter_saprotroph		#N/A	#N/A
jrk09946	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Rickiella	wood_saprotroph		#N/A	#N/A
jrk07804	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Sarcoscypha	wood_saprotroph		#N/A	#N/A
jrk08807	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Thindia	litter_saprotroph		Diversispora	arbuscular_mycorrhizal
jrk09390	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Wynnea	mycoparasite	soil_saprotroph	Glomus	arbuscular_mycorrhizal
jrk02030	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Conoplea	litter_saprotroph		Bipolaris	plant_pathogen
jrk02753	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Donadinia	wood_saprotroph		Lasionectriopsis	#N/A
jrk03316	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Galiella	wood_saprotroph		#N/A	#N/A
jrk04368	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Korfiella	wood_saprotroph		Diversispora	arbuscular_mycorrhizal
jrk06704	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Plectania	litter_saprotroph		#N/A	#N/A
jrk07179	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Pseudoplectania	litter_saprotroph		#N/A	#N/A
jrk07805	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Sarcosoma	litter_saprotroph		Ceratobasidium	plant_pathogen
jrk08481	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Strumella	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk09185	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Urnula	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk08462	Ascomycota	Pezizomycetes	Pezizales	Strobiloscyphaceae	Strobiloscypha	litter_saprotroph		#N/A	#N/A
jrk02476	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae	Densocarpa	litter_saprotroph		Penicillium	unspecified_saprotroph
jrk03380	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae	Geopyxis	soil_saprotroph	litter_saprotroph	Hyaloscypha	litter_saprotroph
jrk03981	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae	Hydnocystis	soil_saprotroph		Rhodotorula	unspecified_saprotroph
jrk04070	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae	Hypotarzetta	unspecified		#N/A	#N/A
jrk06251	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae	Paurocotylis	soil_saprotroph		#N/A	#N/A
jrk08667	Ascomycota	Pezizomycetes	Pezizales	Tarzettaceae	Tarzetta	ectomycorrhizal		Glomus	arbuscular_mycorrhizal
jrk01715	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Choiromyces	ectomycorrhizal		#N/A	#N/A
jrk02657	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Dingleya	ectomycorrhizal		#N/A	#N/A
jrk04414	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Labyrinthomyces	ectomycorrhizal		Septoglomus	arbuscular_mycorrhizal
jrk05799	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Nothojafnea	ectomycorrhizal		#N/A	#N/A
jrk06089	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Paradoxa	ectomycorrhizal		#N/A	#N/A
jrk07469	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Reddellomyces	ectomycorrhizal		Cystolepiota	soil_saprotroph
jrk09099	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	ectomycorrhizal		Grammothele	wood_saprotroph
jrk00477	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Aphanopsidaceae	Aphanopsis	lichenized		#N/A	#N/A
jrk08361	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Aphanopsidaceae	Steinia	lichenized		#N/A	#N/A
jrk02693	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Diporothecaceae	Diporotheca	unspecified_saprotroph		#N/A	#N/A
jrk00018	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Eoterfeziaceae	Acanthogymnomyces	unspecified_saprotroph		#N/A	#N/A
jrk02978	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Eoterfeziaceae	Eoterfezia			Paraglomus	arbuscular_mycorrhizal
jrk03072	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Harpidiaceae	Euopsis	lichenized		Septoglomus	arbuscular_mycorrhizal
jrk03706	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Harpidiaceae	Harpidium	lichenized		#N/A	#N/A
jrk05311	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Mucomassariaceae	Mucomassaria			#N/A	#N/A
jrk00385	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Angatia	epiphyte	litter_saprotroph	#N/A	#N/A
jrk01010	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Biatoridium	lichenized		#N/A	#N/A
jrk02277	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Cyanoporina	lichenized		#N/A	#N/A
jrk03255	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Frigidopyrenia			#N/A	#N/A
jrk05030	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Melanophloea	lichenized		Archaeorhizomyces	soil_saprotroph
jrk05879	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Oevstedalia	lichenized		Phlyctis	lichenized
jrk06984	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Psammina	lichen_parasite	fungal_decomposer	Hyaloscypha	litter_saprotroph
jrk10132	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Taxomyces	foliar_endophyte	litter_saprotroph	Gigaspora	arbuscular_mycorrhizal
jrk08780	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Thelenidia			#N/A	#N/A
jrk09210	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Pezizomycotina family incertae sedis	Wadeana	lichenized		Glomus	arbuscular_mycorrhizal
jrk06570	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Phyllobatheliaceae	Phyllocratera	lichenized		#N/A	#N/A
jrk00667	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Saccardiaceae	Ascolectus	epiphyte	litter_saprotroph	#N/A	#N/A
jrk02272	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Saccardiaceae	Cyanodiscus	litter_saprotroph		#N/A	#N/A
jrk03806	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Saccardiaceae	Henningsiella	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk07068	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Saccardiaceae	Pseudodiscus	soil_saprotroph		Glomus	arbuscular_mycorrhizal
jrk07737	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Saccardiaceae	Saccardia	litter_saprotroph		Gigaspora	arbuscular_mycorrhizal
jrk08029	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Seuratiaceae	Seuratiopsis	plant_pathogen		Thelonectria	litter_saprotroph
jrk08442	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Strangosporaceae	Strangospora	lichenized		Glomus	arbuscular_mycorrhizal
jrk09064	Ascomycota	Pezizomycotina class incertae sedis	Pezizomycotina order incertae sedis	Trizodiaceae	Trizodia	moss_symbiont		Claroideoglomus	arbuscular_mycorrhizal
jrk07803	Ascomycota	Pezizomycotina class incertae sedis	Thelocarpales	Thelocarpaceae	Sarcosagium	lichenized		#N/A	#N/A
jrk08790	Ascomycota	Pezizomycotina class incertae sedis	Thelocarpales	Thelocarpaceae	Thelocarpon	lichenized		Sclerostagonospora	litter_saprotroph
jrk09320	Ascomycota	Pezizomycotina class incertae sedis	Vezdaeales	Vezdaeaceae	Vezdaea	lichenized		#N/A	#N/A
jrk06793	Ascomycota	Pneumocystomycetes	Pneumocystidales	Pneumocystidaceae	Pneumocystis	animal_parasite	animal_decomposer	Phyllachora	plant_pathogen
jrk00219	Ascomycota	Saccharomycetes	Saccharomycetales	Alloascoideaceae	Alloascoidea	nectar/tap_saprotroph		#N/A	#N/A
jrk00665	Ascomycota	Saccharomycetes	Saccharomycetales	Ascoideaceae	Ascoidea	nectar/tap_saprotroph		#N/A	#N/A
jrk01525	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae	Cephaloascus	wood_saprotroph		#N/A	#N/A
jrk00852	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Babjeviella	soil_saprotroph	nectar/tap_saprotroph	#N/A	#N/A
jrk02413	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	nectar/tap_saprotroph		#N/A	#N/A
jrk03793	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Hemisphaericaspora	animal_endosymbiont	nectar/tap_saprotroph	#N/A	#N/A
jrk04400	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella	nectar/tap_saprotroph		Gigaspora	arbuscular_mycorrhizal
jrk04766	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Lodderomyces	animal_parasite	animal_decomposer	#N/A	#N/A
jrk05125	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	epiphyte	nectar/tap_saprotroph	#N/A	#N/A
jrk05196	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Millerozyma	nectar/tap_saprotroph		Cryptocoryneum	wood_saprotroph
jrk09948	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Nematodospora	animal_endosymbiont	nectar/tap_saprotroph	#N/A	#N/A
jrk06928	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Priceomyces	nectar/tap_saprotroph		Ceratobasidium	plant_pathogen
jrk07838	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Scheffersomyces	animal_endosymbiont	nectar/tap_saprotroph	#N/A	#N/A
jrk07871	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	nectar/tap_saprotroph		Anthopsis	soil_saprotroph
jrk08168	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Spathaspora	animal_endosymbiont	nectar/tap_saprotroph	Mortierella	soil_saprotroph
jrk08508	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Suhomyces	nectar/tap_saprotroph		#N/A	#N/A
jrk09502	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma	nectar/tap_saprotroph		#N/A	#N/A
jrk09949	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Arxula	nectar/tap_saprotroph		Glomus	arbuscular_mycorrhizal
jrk02691	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus	nectar/tap_saprotroph		Peziza	soil_saprotroph
jrk03310	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	nectar/tap_saprotroph		Coniochaeta	unspecified_saprotroph
jrk03385	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	nectar/tap_saprotroph		Atractiella	unspecified_saprotroph
jrk04881	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Magnusiomyces	animal_parasite	nectar/tap_saprotroph	#N/A	#N/A
jrk07780	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Saprochaete	nectar/tap_saprotroph		#N/A	#N/A
jrk02690	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Dipodascopsis	nectar/tap_saprotroph		#N/A	#N/A
jrk04344	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Kockiozyma	nectar/tap_saprotroph		#N/A	#N/A
jrk04722	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Limtongia	nectar/tap_saprotroph		#N/A	#N/A
jrk04737	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	nectar/tap_saprotroph		#N/A	#N/A
jrk05489	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	nectar/tap_saprotroph		Diversispora	arbuscular_mycorrhizal
jrk09950	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Zygozyma	soil_saprotroph	nectar/tap_saprotroph	Mortierella	soil_saprotroph
jrk01848	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	litter_saprotroph	nectar/tap_saprotroph	#N/A	#N/A
